比赛时间,比赛ID,联赛名称,主队,客队,主队（让球）vs客队,半场比分,全场比分,总进球数,胜赔率,平赔率,负赔率
2025/9/7,周六018,美国职业大联盟,芝加哥火焰,新英格兰革命,芝加哥火焰（-1）vs新英格兰革命,2:00,3:02,5,1.61,3.9,3.97
2025/9/8,周日011,美国职业大联盟,堪萨斯城竞技,奥斯汀FC,堪萨斯城竞技（-1）vs奥斯汀FC,1:01,1:02,3,2.25,3.49,2.51
2025/9/8,周日010,世界杯预选赛,土耳其,西班牙,土耳其（+1）vs西班牙,0:03,0:06,6,5.7,4,1.42
2025/9/8,周日009,世界杯预选赛,德国,北爱尔兰,德国（-2）vs北爱尔兰,1:01,3:01,4,,,
2025/9/8,周日008,世界杯预选赛,波兰,芬兰,波兰（-1）vs芬兰,2:00,3:01,4,1.31,4.3,7.5
2025/9/8,周日007,世界杯预选赛,比利时,哈萨克斯坦,比利时（-3）vs哈萨克斯坦,2:00,6:00,6,,,
2025/9/8,周日006,世界杯预选赛,卢森堡,斯洛伐克,卢森堡（+1）vs斯洛伐克,0:00,0:01,1,5.75,3.36,1.52
2025/9/9,周一001,世界杯预选赛,瑞士,斯洛文尼亚,瑞士（-1）vs斯洛文尼亚,3:00,3:00,3,1.28,4.4,8.25
2025/9/9,周一002,世界杯预选赛,科索沃,瑞典,科索沃（+1）vs瑞典,2:00,2:00,2,4.98,4.1,1.46
2025/9/9,周一003,世界杯预选赛,希腊,丹麦,希腊（-1）vs丹麦,0:01,0:03,3,2.34,2.85,2.85
2025/9/9,周一004,世界杯预选赛,克罗地亚,黑山,克罗地亚（-2）vs黑山,1:00,4:00,4,1.1,6.4,15.5
2025/9/10,周二002,世界杯预选赛,阿尔巴尼亚,拉脱维亚,阿尔巴尼亚（-1）vs拉脱维亚,1:00,1:00,1,1.23,4.55,10.5
2025/9/10,周二012,世界杯预选赛,玻利维亚,巴西,玻利维亚（+1）vs巴西,1:00,1:00,1,3.18,3.5,1.89
2025/9/10,周二011,世界杯预选赛,智利,乌拉圭,智利（+1）vs乌拉圭,0:00,0:00,0,3.85,3.12,1.82
2025/9/10,周二010,世界杯预选赛,秘鲁,巴拉圭,秘鲁（-1）vs巴拉圭,0:00,0:01,1,2.37,2.58,3.13
2025/9/10,周二009,世界杯预选赛,委内瑞拉,哥伦比亚,委内瑞拉（-1）vs哥伦比亚,2:02,3:06,9,2.56,3,2.47
2025/9/10,周二008,世界杯预选赛,厄瓜多尔,阿根廷,厄瓜多尔（+1）vs阿根廷,1:00,1:00,1,3.33,2.6,2.25
2025/9/10,周二007,世界杯预选赛,匈牙利,葡萄牙,匈牙利（+1）vs葡萄牙,1:01,2:03,5,7.3,4.6,1.29
2025/9/10,周二006,世界杯预选赛,法国,冰岛,法国（-3）vs冰岛,1:01,2:01,3,,,
2025/9/10,周二005,世界杯预选赛,塞尔维亚,英格兰,塞尔维亚（+1）vs英格兰,0:02,0:05,5,4.35,3.15,1.72
2025/9/10,周二004,世界杯预选赛,波黑,奥地利,波黑（+1）vs奥地利,0:00,1:02,3,5.5,3.74,1.47
2025/9/10,周二003,世界杯预选赛,塞浦路斯,罗马尼亚,塞浦路斯（+1）vs罗马尼亚,1:02,2:02,4,5.3,4,1.45
2025/9/10,周二001,世界杯预选赛,亚美尼亚,爱尔兰,亚美尼亚（+1）vs爱尔兰,1:00,2:01,3,4.5,3.5,1.61
2025/9/12,周五001,日本职业联赛,广岛三箭,京都不死鸟,广岛三箭（-1）vs京都不死鸟,0:00,1:01,2,1.82,3.6,3.31
2025/9/12,周五002,日本职业联赛,神户胜利船,柏太阳神,神户胜利船（-1）vs柏太阳神,0:00,0:00,0,2.25,3.2,2.69
2025/9/13,周五003,德国乙级联赛,帕德博恩,波鸿,帕德博恩（-1）vs波鸿,0:00,1:00,1,1.66,3.65,3.95
2025/9/13,周六007,英格兰冠军联赛,牛津联,莱切斯特城,牛津联（+1）vs莱切斯特城,2:01,2:02,4,4,3.35,1.72
2025/9/13,周六006,英格兰超级联赛,阿森纳,诺丁汉森林,阿森纳（-1）vs诺丁汉森林,1:00,3:00,3,1.36,4.2,6.4
2025/9/13,周六005,韩国职业联赛,全北现代,大田市民,全北现代（-1）vs大田市民,0:00,1:00,1,1.54,3.95,4.4
2025/9/13,周六004,韩国职业联赛,江原FC,首尔FC,江原FC（+1）vs首尔FC,1:00,3:02,5,2.8,2.75,2.45
2025/9/13,周六003,日本职业联赛,横滨水手,川崎前锋,横滨水手（+1）vs川崎前锋,0:01,0:03,3,3.15,3.55,1.89
2025/9/13,周六002,日本乙级联赛,甲府风林,鸟栖沙岩,甲府风林（+1）vs鸟栖沙岩,1:00,2:03,5,2.85,2.83,2.35
2025/9/13,周六001,日本职业联赛,福冈黄蜂,大阪樱花,福冈黄蜂（+1）vs大阪樱花,1:00,2:04,6,3.26,3.15,1.98
2025/9/13,周五012,葡萄牙超级联赛,本菲卡,圣克拉拉,本菲卡（-2）vs圣克拉拉,0:00,1:01,2,1.18,5.25,11
2025/9/13,周五011,西班牙甲级联赛,塞维利亚,埃尔切,塞维利亚（-1）vs埃尔切,1:00,2:02,4,1.55,3.55,4.95
2025/9/13,周五010,英格兰冠军联赛,伊普斯维奇,谢菲尔德联,伊普斯维奇（-1）vs谢菲尔德联,1:00,5:00,5,1.6,3.51,4.55
2025/9/13,周五009,法国甲级联赛,马赛,洛里昂,马赛（-1）vs洛里昂,3:00,4:00,4,1.21,5.4,8.5
2025/9/13,周五008,德国甲级联赛,勒沃库森,法兰克福,勒沃库森（-1）vs法兰克福,2:00,3:01,4,1.97,3.71,2.84
2025/9/13,周五007,荷兰乙级联赛,马斯特里赫特,坎布尔,马斯特里赫特（+1）vs坎布尔,0:01,0:01,1,5.35,4.4,1.4
2025/9/13,周五006,法国乙级联赛,特鲁瓦,南锡,特鲁瓦（-1）vs南锡,1:00,3:00,3,2.07,2.83,3.41
2025/9/13,周五005,挪威超级联赛,博德闪耀,克里斯蒂安松,博德闪耀（-2）vs克里斯蒂安松,3:00,7:01,8,,,
2025/9/13,周六008,西班牙甲级联赛,赫塔费,皇家奥维耶多,赫塔费（-1）vs皇家奥维耶多,2:00,2:00,2,1.74,2.82,5
2025/9/13,周六009,意大利甲级联赛,卡利亚里,帕尔马,卡利亚里（-1）vs帕尔马,1:00,2:00,2,2.04,2.9,3.4
2025/9/13,周五004,德国乙级联赛,比勒费尔德,马格德堡,比勒费尔德（-1）vs马格德堡,0:00,2:00,2,1.83,3.8,3.13
2025/9/13,周六011,德国甲级联赛,弗赖堡,斯图加特,弗赖堡（+1）vs斯图加特,0:01,3:01,4,2.42,3.55,2.3
2025/9/13,周六027,法国甲级联赛,尼斯,南特,尼斯（-1）vs南特,0:00,1:00,1,1.42,4.1,5.5
2025/9/13,周六026,荷兰甲级联赛,阿贾克斯,兹沃勒,阿贾克斯（-1）vs兹沃勒,2:00,3:01,4,1.18,5.6,9.75
2025/9/13,周六025,西班牙甲级联赛,皇家社会,皇家马德里,皇家社会（+1）vs皇家马德里,0:02,1:02,3,5.2,4.05,1.45
2025/9/13,周六024,芬兰超级联赛,赫尔辛基火花,国际图尔库,赫尔辛基火花（+1）vs国际图尔库,0:00,0:02,2,4.35,4.07,1.53
2025/9/13,周六023,挪威超级联赛,莫尔德,腓特烈斯塔,莫尔德（-1）vs腓特烈斯塔,0:02,1:02,3,1.56,3.85,4.4
2025/9/13,周六010,瑞典超级联赛,代格福什,米亚尔比,代格福什（+1）vs米亚尔比,0:01,0:01,1,4.75,3.9,1.51
2025/9/13,周六021,英格兰冠军联赛,沃特福德,布莱克本,沃特福德（-1）vs布莱克本,0:00,0:01,1,2.16,3.05,2.95
2025/9/13,周六020,英格兰超级联赛,富勒姆,利兹联,富勒姆（-1）vs利兹联,0:00,1:00,1,1.8,3.25,3.75
2025/9/13,周六022,英格兰冠军联赛,西布罗姆维奇,德比郡,西布罗姆维奇（-1）vs德比郡,0:00,0:01,1,1.54,3.35,5.5
2025/9/13,周六018,英格兰超级联赛,纽卡斯尔联,狼队,纽卡斯尔联（-1）vs狼队,1:00,1:00,1,1.24,4.9,8.4
2025/9/13,周六017,英格兰超级联赛,水晶宫,桑德兰,水晶宫（-1）vs桑德兰,0:00,0:00,0,1.5,3.7,5.2
2025/9/13,周六016,英格兰超级联赛,伯恩茅斯,布赖顿,伯恩茅斯（-1）vs布赖顿,1:00,2:01,3,2.29,3.4,2.52
2025/9/13,周六015,德国甲级联赛,柏林联合,霍芬海姆,柏林联合（-1）vs霍芬海姆,0:02,2:04,6,2.5,3.25,2.37
2025/9/13,周六014,德国甲级联赛,沃尔夫斯堡,科隆,沃尔夫斯堡（-1）vs科隆,1:01,3:03,6,1.79,3.45,3.56
2025/9/13,周六013,德国甲级联赛,海登海姆,多特蒙德,海登海姆（+1）vs多特蒙德,0:02,0:02,2,5.4,4.35,1.4
2025/9/13,周六012,德国甲级联赛,美因茨,莱比锡红牛,美因茨（-1）vs莱比锡红牛,0:01,0:01,1,2.25,3.55,2.48
2025/9/13,周六019,英格兰超级联赛,埃弗顿,阿斯顿维拉,埃弗顿（-1）vs阿斯顿维拉,0:00,0:00,0,2.32,3.05,2.7
2025/9/14,周日005,英格兰冠军联赛,南安普敦,朴次茅斯,南安普敦（-1）vs朴次茅斯,0:00,0:00,0,1.54,3.77,4.65
2025/9/14,周日004,意大利甲级联赛,罗马,都灵,罗马（-1）vs都灵,0:00,0:01,1,1.33,4.15,7.3
2025/9/14,周日003,韩国职业联赛,水原FC,光州FC,水原FC（-1）vs光州FC,2:02,2:04,6,2.48,3.05,2.51
2025/9/14,周日002,韩国职业联赛,安养FC,济州SK,安养FC（-1）vs济州SK,1:01,2:01,3,2.15,2.97,3.05
2025/9/14,周日001,日本乙级联赛,山形山神,富山胜利,山形山神（-1）vs富山胜利,2:00,3:00,3,1.56,3.5,4.95
2025/9/14,周六038,美国职业大联盟,夏洛特FC,迈阿密国际,夏洛特FC（+1）vs迈阿密国际,1:00,3:00,3,2.52,3.75,2.15
2025/9/14,周六030,德国甲级联赛,拜仁慕尼黑,汉堡,拜仁慕尼黑（-3）vs汉堡,4:00,5:00,5,,,
2025/9/14,周六036,法国甲级联赛,欧塞尔,摩纳哥,欧塞尔（+1）vs摩纳哥,0:01,1:02,3,5.05,4.4,1.42
2025/9/14,周六035,西班牙甲级联赛,马德里竞技,比利亚雷亚尔,马德里竞技（-1）vs比利亚雷亚尔,1:00,2:00,2,1.56,3.8,4.45
2025/9/14,周六034,英格兰超级联赛,布伦特福德,切尔西,布伦特福德（+1）vs切尔西,1:00,2:02,4,4.02,3.7,1.64
2025/9/14,周六033,意大利甲级联赛,佛罗伦萨,那不勒斯,佛罗伦萨（+1）vs那不勒斯,0:02,1:03,4,4.05,3.22,1.75
2025/9/14,周六032,葡萄牙超级联赛,波尔图,葡萄牙国民,波尔图（-2）vs葡萄牙国民,1:00,1:00,1,,,
2025/9/14,周六031,西班牙甲级联赛,毕尔巴鄂竞技,阿拉维斯,毕尔巴鄂竞技（-1）vs阿拉维斯,0:00,0:01,1,1.41,3.65,6.85
2025/9/14,周日006,德国乙级联赛,菲尔特,凯泽斯劳滕,菲尔特（-1）vs凯泽斯劳滕,0:01,0:03,3,2.18,3.4,2.66
2025/9/14,周六037,葡萄牙超级联赛,法马利康,里斯本竞技,法马利康（+1）vs里斯本竞技,1:01,1:02,3,7.45,4.55,1.29
2025/9/14,周日007,西班牙甲级联赛,维戈塞尔塔,赫罗纳,维戈塞尔塔（-1）vs赫罗纳,0:01,1:01,2,1.53,3.8,4.7
2025/9/14,周日016,德国甲级联赛,圣保利,奥格斯堡,圣保利（-1）vs奥格斯堡,1:01,2:01,3,1.98,3.1,3.32
2025/9/14,周日009,荷兰甲级联赛,赫拉克勒斯,阿尔克马尔,赫拉克勒斯（+1）vs阿尔克马尔,1:01,1:02,3,5.5,4.2,1.41
2025/9/14,周六029,英格兰超级联赛,西汉姆联,托特纳姆热刺,西汉姆联（+1）vs托特纳姆热刺,0:00,0:03,3,3.3,3.4,1.88
2025/9/14,周日024,德国甲级联赛,门兴格拉德巴赫,云达不来梅,门兴格拉德巴赫（-1）vs云达不来梅,0:02,0:04,4,1.79,3.85,3.22
2025/9/14,周日023,英格兰超级联赛,曼彻斯特城,曼彻斯特联,曼彻斯特城（-1）vs曼彻斯特联,1:00,3:00,3,1.62,3.77,4.05
2025/9/14,周日022,法国甲级联赛,巴黎圣日尔曼,朗斯,巴黎圣日尔曼（-1）vs朗斯,1:00,2:00,2,1.22,5.4,8
2025/9/14,周日021,法国甲级联赛,布雷斯特,巴黎FC,布雷斯特（-1）vs巴黎FC,0:02,1:02,3,2.41,3.1,2.55
2025/9/14,周日020,法国甲级联赛,斯特拉斯堡,勒阿弗尔,斯特拉斯堡（-1）vs勒阿弗尔,0:00,1:00,1,1.64,3.66,4.05
2025/9/14,周日019,挪威超级联赛,奥斯陆KFUM,维京,奥斯陆KFUM（-1）vs维京,2:01,2:02,4,2.86,3.35,2.08
2025/9/14,周日018,瑞典超级联赛,埃尔夫斯堡,马尔默,埃尔夫斯堡（+1）vs马尔默,0:02,2:02,4,3.55,3.58,1.76
2025/9/14,周日017,西班牙甲级联赛,莱万特,皇家贝蒂斯,莱万特（+1）vs皇家贝蒂斯,2:01,2:02,4,3.7,3.4,1.77
2025/9/14,周日015,芬兰超级联赛,库普斯,坦佩雷山猫,库普斯（-1）vs坦佩雷山猫,0:04,2:04,6,2.27,3.7,2.4
2025/9/14,周日014,法国甲级联赛,里尔,图卢兹,里尔（-1）vs图卢兹,0:00,2:01,3,1.62,3.62,4.25
2025/9/14,周日013,意大利甲级联赛,亚特兰大,莱切,亚特兰大（-1）vs莱切,1:00,4:01,5,1.21,5,9.75
2025/9/14,周日012,意大利甲级联赛,比萨,乌迪内斯,比萨（-1）vs乌迪内斯,0:01,0:01,1,2.92,2.87,2.28
2025/9/14,周日011,英格兰超级联赛,伯恩利,利物浦,伯恩利（+2）vs利物浦,0:00,0:01,1,10,6,1.16
2025/9/14,周日010,荷兰甲级联赛,乌德勒支,格罗宁根,乌德勒支（-1）vs格罗宁根,0:00,0:01,1,1.52,3.8,4.8
2025/9/14,周日008,瑞典超级联赛,佐加顿斯,哈马比,佐加顿斯（-1）vs哈马比,1:02,3:03,6,2.72,3.38,2.15
2025/9/14,周六028,意大利甲级联赛,尤文图斯,国际米兰,尤文图斯（+1）vs国际米兰,2:01,4:03,7,2.6,2.85,2.54
2025/9/15,周日026,西班牙甲级联赛,奥萨苏纳,巴列卡诺,奥萨苏纳（-1）vs巴列卡诺,1:00,2:00,2,2.45,2.82,2.73
2025/9/15,周日025,意大利甲级联赛,萨索洛,拉齐奥,萨索洛（+1）vs拉齐奥,0:00,1:00,1,4,3.52,1.68
2025/9/15,周日027,意大利甲级联赛,AC米兰,博洛尼亚,AC米兰（-1）vs博洛尼亚,0:00,1:00,1,1.56,3.58,4.8
2025/9/15,周日028,法国甲级联赛,雷恩,里昂,雷恩（+1）vs里昂,0:01,3:01,4,2.22,3.45,2.57
2025/9/15,周日030,葡萄牙超级联赛,布拉加,吉维森特,布拉加（-1）vs吉维森特,0:01,0:01,1,1.4,3.88,6.35
2025/9/15,周一001,日本职业联赛,东京FC,东京绿茵,东京FC（-1）vs东京绿茵,0:00,1:00,1,2.17,2.94,3.04
2025/9/15,周一002,日本乙级联赛,熊本深红,德岛漩涡,熊本深红（+1）vs德岛漩涡,2:00,2:01,3,2.95,2.92,2.23
2025/9/15,周日029,西班牙甲级联赛,巴塞罗那,巴伦西亚,巴塞罗那（-2）vs巴伦西亚,1:00,6:00,6,1.16,6.25,9.35
2025/9/16,周一003,亚洲冠军精英联赛,阿布扎比联,吉达联合,阿布扎比联（+1）vs吉达联合,0:01,2:01,3,4.05,3.85,1.61
2025/9/16,周一004,意大利甲级联赛,维罗纳,克雷莫纳,维罗纳（-1）vs克雷莫纳,0:00,0:00,0,2.54,2.81,2.63
2025/9/16,周一005,瑞典超级联赛,AIK索尔纳,布鲁马波卡纳,AIK索尔纳（-1）vs布鲁马波卡纳,1:00,2:01,3,1.46,3.85,5.4
2025/9/16,周一006,瑞典超级联赛,赫根,IFK哥德堡,赫根（-1）vsIFK哥德堡,1:01,1:02,3,2.24,3.55,2.5
2025/9/16,周一007,荷兰乙级联赛,阿尔梅勒城,埃因霍温FC,阿尔梅勒城（-1）vs埃因霍温FC,3:00,5:00,5,1.33,4.5,6.45
2025/9/16,周一008,亚洲冠军精英联赛,吉达国民,纳萨夫,吉达国民（-2）vs纳萨夫,0:02,4:02,6,,,
2025/9/16,周一010,法国乙级联赛,甘冈,蒙彼利埃,甘冈（-1）vs蒙彼利埃,1:00,1:00,1,2.72,2.9,2.4
2025/9/16,周一011,西班牙甲级联赛,西班牙人,马洛卡,西班牙人（-1）vs马洛卡,2:01,3:02,5,1.84,3.15,3.72
2025/9/16,周二001,亚洲冠军精英联赛,墨尔本城,广岛三箭,墨尔本城（+1）vs广岛三箭,0:00,0:02,2,3.67,3.35,1.79
2025/9/16,周二002,亚洲冠军精英联赛,町田泽维亚,首尔FC,町田泽维亚（-1）vs首尔FC,0:00,1:01,2,1.29,4.65,7.25
2025/9/16,周二003,亚洲冠军精英联赛,江原FC,上海申花,江原FC（-1）vs上海申花,0:01,2:01,3,1.53,3.5,5.25
2025/9/16,周一009,意大利甲级联赛,科莫,热那亚,科莫（-1）vs热那亚,1:00,1:01,2,1.44,3.65,6.2
2025/9/17,周二008,欧洲冠军联赛,本菲卡,卡拉巴赫,本菲卡（-2）vs卡拉巴赫,2:01,2:03,5,1.12,6.5,12.1
2025/9/17,周二004,欧洲冠军联赛,PSV埃因霍温,圣吉尔联合,PSV埃因霍温（-1）vs圣吉尔联合,0:02,1:03,4,1.58,3.9,4.16
2025/9/17,周二006,亚洲冠军精英联赛,利雅得新月,多哈杜海勒,利雅得新月（-2）vs多哈杜海勒,0:01,2:01,3,1.12,7.05,10.5
2025/9/17,周二007,欧洲冠军联赛,托特纳姆热刺,比利亚雷亚尔,托特纳姆热刺（-1）vs比利亚雷亚尔,1:00,1:00,1,1.61,3.7,4.2
2025/9/17,周二009,欧洲冠军联赛,尤文图斯,多特蒙德,尤文图斯（-1）vs多特蒙德,0:00,4:04,8,1.76,3.18,4.05
2025/9/17,周二005,欧洲冠军联赛,毕尔巴鄂竞技,阿森纳,毕尔巴鄂竞技（+1）vs阿森纳,0:00,0:02,2,5.45,3.7,1.48
2025/9/17,周二011,英格兰联赛杯,布伦特福德,阿斯顿维拉,布伦特福德（+1）vs阿斯顿维拉,0:01,1:01,2,2.57,3.12,2.38
2025/9/17,周二012,美国职业大联盟,迈阿密国际,西雅图海湾人,迈阿密国际（-1）vs西雅图海湾人,2:00,3:01,4,1.76,3.9,3.28
2025/9/17,周三001,亚洲冠军精英联赛,蔚山现代,成都蓉城,蔚山现代（-1）vs成都蓉城,0:01,2:01,3,1.96,3.45,3.04
2025/9/17,周三002,亚洲冠军精英联赛,上海海港,神户胜利船,上海海港（+1）vs神户胜利船,0:03,0:03,3,5.05,4.15,1.45
2025/9/17,周二010,欧洲冠军联赛,皇家马德里,马赛,皇家马德里（-1）vs马赛,1:01,2:01,3,1.2,5.75,8.2
2025/9/18,周三005,荷兰甲级联赛,费耶诺德,福图纳锡塔德,费耶诺德（-2）vs福图纳锡塔德,1:00,2:00,2,1.14,6.05,11.5
2025/9/18,周三003,欧洲冠军联赛,布拉格斯拉维亚,博德闪耀,布拉格斯拉维亚（-1）vs博德闪耀,1:00,2:02,4,1.81,3.53,3.4
2025/9/18,周三004,欧洲冠军联赛,奥林匹亚科斯,帕福斯,奥林匹亚科斯（-1）vs帕福斯,0:00,0:00,0,1.28,4.6,7.65
2025/9/18,周三006,欧洲冠军联赛,利物浦,马德里竞技,利物浦（-1）vs马德里竞技,2:01,3:02,5,1.38,4.25,5.9
2025/9/18,周三008,欧洲冠军联赛,拜仁慕尼黑,切尔西,拜仁慕尼黑（-1）vs切尔西,2:01,3:01,4,1.6,3.9,4.05
2025/9/18,周三009,欧洲冠军联赛,巴黎圣日尔曼,亚特兰大,巴黎圣日尔曼（-1）vs亚特兰大,2:00,4:00,4,1.28,4.86,7
2025/9/18,周三010,英格兰联赛杯,斯旺西,诺丁汉森林,斯旺西（+1）vs诺丁汉森林,0:02,3:02,5,5.5,4.4,1.39
2025/9/18,周三011,美国职业大联盟,皇家盐湖城,洛杉矶FC,皇家盐湖城（+1）vs洛杉矶FC,0:02,1:04,5,2.92,3.5,2
2025/9/18,周三007,欧洲冠军联赛,阿贾克斯,国际米兰,阿贾克斯（+1）vs国际米兰,0:01,0:02,2,5,4.1,1.46
2025/9/19,周四002,欧洲冠军联赛,哥本哈根,勒沃库森,哥本哈根（+1）vs勒沃库森,1:00,2:02,4,3.05,3.3,2.01
2025/9/19,周五001,芬兰超级联赛,哈卡,AC奥卢,哈卡（-1）vsAC奥卢,0:00,0:01,1,2.2,3.35,2.66
2025/9/19,周四006,欧洲冠军联赛,纽卡斯尔联,巴塞罗那,纽卡斯尔联（+1）vs巴塞罗那,0:00,1:02,3,2.38,3.7,2.28
2025/9/19,周四005,欧洲冠军联赛,曼彻斯特城,那不勒斯,曼彻斯特城（-1）vs那不勒斯,0:00,2:00,2,1.51,3.86,4.8
2025/9/19,周四004,欧洲冠军联赛,里斯本竞技,阿拉木图凯拉特,里斯本竞技（-3）vs阿拉木图凯拉特,1:00,4:01,5,,,
2025/9/19,周四003,欧洲冠军联赛,法兰克福,加拉塔萨雷,法兰克福（-1）vs加拉塔萨雷,3:01,5:01,6,1.96,3.7,2.87
2025/9/19,周四001,欧洲冠军联赛,布鲁日,摩纳哥,布鲁日（+1）vs摩纳哥,3:00,4:01,5,2.24,3.38,2.58
2025/9/20,周五013,法国甲级联赛,里昂,昂热,里昂（-1）vs昂热,0:00,1:00,1,1.31,4.45,7.1
2025/9/20,周五014,英格兰冠军联赛,米德尔斯堡,西布罗姆维奇,米德尔斯堡（-1）vs西布罗姆维奇,1:00,2:01,3,1.91,3.1,3.53
2025/9/20,周五015,西班牙甲级联赛,皇家贝蒂斯,皇家社会,皇家贝蒂斯（-1）vs皇家社会,1:01,3:01,4,1.76,3.4,3.75
2025/9/20,周六003,日本乙级联赛,长崎航海,富山胜利,长崎航海（-1）vs富山胜利,0:01,1:01,2,1.23,5.15,8.2
2025/9/20,周六001,韩国职业联赛,全北现代,金泉尚武,全北现代（-1）vs金泉尚武,0:02,1:02,3,1.81,3.6,3.35
2025/9/20,周六002,日本职业联赛,名古屋鲸八,湘南海洋,名古屋鲸八（-1）vs湘南海洋,3:00,3:01,4,1.66,3.45,4.21
2025/9/20,周五016,葡萄牙超级联赛,里奥阿维,波尔图,里奥阿维（+1）vs波尔图,0:02,0:03,3,9.45,5.25,1.2
2025/9/20,周五012,意大利甲级联赛,莱切,卡利亚里,莱切（+1）vs卡利亚里,1:01,1:02,3,2.87,2.65,2.48
2025/9/20,周五008,荷兰乙级联赛,罗达JC,瓦尔韦克,罗达JC（-1）vs瓦尔韦克,0:02,1:04,5,1.83,3.57,3.3
2025/9/20,周五009,荷兰乙级联赛,海牙,阿尔梅勒城,海牙（-1）vs阿尔梅勒城,2:00,2:01,3,1.37,4.45,5.75
2025/9/20,周五007,荷兰甲级联赛,鹿特丹斯巴达,特温特,鹿特丹斯巴达（+1）vs特温特,1:01,1:05,6,2.8,3.35,2.11
2025/9/20,周五006,法国乙级联赛,布洛涅,波城FC,布洛涅（-1）vs波城FC,0:03,0:03,3,2.7,3.3,2.2
2025/9/20,周五005,法国乙级联赛,格勒诺布尔,阿纳西,格勒诺布尔（-1）vs阿纳西,0:00,1:03,4,2.2,2.95,2.98
2025/9/20,周五004,法国乙级联赛,罗德兹,克莱蒙,罗德兹（-1）vs克莱蒙,0:00,0:01,1,2.3,2.73,3.05
2025/9/20,周五003,德国乙级联赛,凯泽斯劳滕,明斯特普鲁士,凯泽斯劳滕（-1）vs明斯特普鲁士,3:00,4:01,5,1.89,3.34,3.32
2025/9/20,周五002,德国乙级联赛,比勒费尔德,菲尔特,比勒费尔德（-1）vs菲尔特,0:01,1:03,4,1.5,4.3,4.35
2025/9/20,周六004,日本职业联赛,大阪樱花,柏太阳神,大阪樱花（+1）vs柏太阳神,1:01,1:01,2,2.55,3.5,2.22
2025/9/20,周五010,荷兰乙级联赛,埃门,多德勒支,埃门（-1）vs多德勒支,1:00,2:00,2,2.34,3.5,2.4
2025/9/20,周六005,日本职业联赛,川崎前锋,东京FC,川崎前锋（-1）vs东京FC,0:01,0:01,1,1.57,4.05,4.07
2025/9/20,周五011,德国甲级联赛,斯图加特,圣保利,斯图加特（-1）vs圣保利,1:00,2:00,2,1.61,3.7,4.2
2025/9/20,周六007,日本乙级联赛,德岛漩涡,札幌冈萨多,德岛漩涡（-1）vs札幌冈萨多,0:00,1:02,3,1.92,3.15,3.45
2025/9/20,周六006,日本职业联赛,浦和红钻,鹿岛鹿角,浦和红钻（-1）vs鹿岛鹿角,0:01,0:01,1,2.54,3.02,2.47
2025/9/20,周六025,法国甲级联赛,南特,雷恩,南特（+1）vs雷恩,0:02,2:02,4,3.8,3.4,1.75
2025/9/20,周六024,西班牙甲级联赛,皇家马德里,西班牙人,皇家马德里（-2）vs西班牙人,1:00,2:00,2,,,
2025/9/20,周六022,英格兰冠军联赛,赫尔城,南安普敦,赫尔城（+1）vs南安普敦,1:00,3:01,4,3.02,3.5,1.95
2025/9/20,周六021,英格兰超级联赛,狼队,利兹联,狼队（+1）vs利兹联,1:03,1:03,4,2.58,3,2.45
2025/9/20,周六020,英格兰超级联赛,布赖顿,托特纳姆热刺,布赖顿（-1）vs托特纳姆热刺,2:01,2:02,4,1.94,3.65,2.95
2025/9/20,周六019,英格兰超级联赛,伯恩利,诺丁汉森林,伯恩利（+1）vs诺丁汉森林,1:01,1:01,2,3.5,3.3,1.85
2025/9/20,周六018,英格兰超级联赛,西汉姆联,水晶宫,西汉姆联（+1）vs水晶宫,0:01,1:02,3,3.12,3.26,1.99
2025/9/20,周六017,德国甲级联赛,汉堡,海登海姆,汉堡（-1）vs海登海姆,1:00,2:01,3,1.56,3.88,4.35
2025/9/20,周六023,挪威超级联赛,桑纳菲尤尔,布兰,桑纳菲尤尔（+1）vs布兰,0:01,0:03,3,3.28,3.9,1.76
2025/9/20,周六016,德国甲级联赛,霍芬海姆,拜仁慕尼黑,霍芬海姆（+1）vs拜仁慕尼黑,0:01,1:04,5,7,5.75,1.23
2025/9/20,周六015,德国甲级联赛,云达不来梅,弗赖堡,云达不来梅（-1）vs弗赖堡,0:01,0:03,3,2.17,3.5,2.61
